7353,uld imitate him and challenge <<THIER>> limits in a variety of fields,their,thier,their,tier,shier,trier,thief,thither,hither,NA,NA,NA,NA,NA,NA,NA,NA,NA
7354,old person. However Yuichiro <<MIURA>> completed an even more diffic,Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7354,y 80 year old person. However <<YUICHIRO>> Miura completed an even more,Yuichiro,Yuichiro,Chiropody,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7357,t also all of us. I expect Mr.<<MIURA>> and his many rivals compete e,Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7358,his brave and enthusiasm for <<CLIMING>> to overcome some surgery. I w,climbing,climing,liming,claiming,climbing,chiming,c liming,climaxing,clinging,clamming,clinking,NA,NA,NA,NA,NA,NA,NA
7358,rson who master onething like <<MIURA>>.,Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7358,impress not only Japanese but <<OLSO>> people over the world. I resp,also,olso,loos,solo,oleo,also,sol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7358,ike to be a person who master <<ONETHING>> like Miura.,one thing,onething,one thing,one-thing,teething,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7366,surprised at this article. Mr <<MIURA>> climbed Everest at 80 years o,Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7366,tight for general people. Mr <<MIURA>> is very tough and strong ment,Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7366,be a tough man who is like Mr <<MIURA>>.,Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7368,"threat my life. However, Mr. <<MIURA>> did it. He has a huge courage",Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7369,I really respect Mr. <<MIURA>> about his courage and his you,Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7370,"However, she cannot climb Mt. <<TAKAO>> let alone Mt. Everest. Thus,",Takao,Takao,Tao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7372,iumph. I guess that he cannot <<FOGIVE>> himself if he fails to accomp,forgive,fogive,forgive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7375,"because he is 80 years old. I <<DONT>> know If I can live until 80,",don't,dont,font,dint,don,dot,don't,done,dent,dons,dost,dona,dolt,cont,dong,wont,Mont,NA
7377,"I thought Mr.<<MIURA>> leads a full life.Recently,ma",Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7377,retiring from their jobs lose <<THIER>> goals and lead a boring life.,their,thier,their,tier,shier,trier,thief,thither,hither,NA,NA,NA,NA,NA,NA,NA,NA,NA
7379,"n capitalistic country, it is <<DEFFICULT>> for the poor to get a job wit",difficult,defficult,difficult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7382,"d he climbed at the top of Mt.<<EVELEST>>. So, he really felt the sence",Everest,Evelest,Everest,Eve lest,Eve-lest,Evilest,Evenest,Evillest,Estelle,Level,NA,NA,NA,NA,NA,NA,NA,NA
7382,"its regardless of our age. Mr.<<MIURA>> didn't give up, and he climbe",Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7382,"elest. So, he really felt the <<SENCE>> of achievement no one around",sense,sence,seance,scene,sense,since,pence,hence,fence,essence,sentence,absence,incense,NA,NA,NA,NA,NA
7383,ed at the success of Yuichiro <<MIURA>> because it is very difficult,Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7383,s surprised at the success of <<YUICHIRO>> Miura because it is very diff,Yuichiro,Yuichiro,Chiropody,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7384,g this mountain. But Yuichiro <<MIURA>> was 80 years old when he reac,Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7384,he summit. I was moved by his <<POWERFULL>> body and spirit.I can't imagi,powerful,powerfull,powerful,powerfully,power full,power-full,powerful l,overfull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7384,"now this news , so I was very <<SURPRIZED>>! It is hard to climb Mt.Evere",surprised,surprized,surprised,pressurized,pressurize,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7384,p climbing this mountain. But <<YUICHIRO>> Miura was 80 years old when h,Yuichiro,Yuichiro,Chiropody,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7386,"the young, never can climb Mt.<<EVEREST>> without hard training. Howeve",Everest,everest,Everest,severest,evenest,eve rest,eve-rest,ever est,ever-est,severe,revere,restive,revert,NA,NA,NA,NA,NA
7387,I agree with you. The words <<MIURA>> said touch me. I learned that,Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7390,I think his power comes from <<EXISTANCE>> of his rival. To have a good,existence,existance,existence,assistance,resistance,distance,instance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7390,sed that he has a good rival '<<SHERCHAN>>'. I think his power comes fro,Sherchan,Sherchan,Sheratan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7398,"nk this news is wonderful. Mr <<MIURA>> is very old, but he challenge",Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7402,I agree with your opinion. Mr <<MIURA'S>> challenge made us touching. S,Miura's,Miura's,Mira's,Maura's,Mithra's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7408,"the best.However, when it is <<UNEVITABLE>>, whether we should save mothe",inevitable,unevitable,inevitable,inevitably,unsuitable,uneatable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7409,t faces us by earthquakes and <<TUNAMI>>.We should think about the oth,tsunami,tunami,tsunami,tuna mi,tuna-mi,tuna,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7411,dfather is also as old as Mr. <<MIURA>>. So I cannot believe his epis,Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7412,"Since the <<FUKUSHIMA>> disaster in March, I am afrai",Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7415,"Because I live in <<YOKOSUKA>>, I'm really familiar with Ame",Yokosuka,Yokosuka,Yokohama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7416,"reliable in the point of its <<SAFTY>>.However,it is true that burni",safety,safty,safety,softy,salty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7418,it. So I hope Prime Minister <<SHINZO>> Abe has second thoughts about,Shinzo,Shinzo,Shinto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7420,Yuichiro <<MIURA>> conquered Everest twice at th,Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7420,<<YUICHIRO>> Miura conquered Everest twice,Yuichiro,Yuichiro,Chiropody,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7424,to coexist the springing and <<HOMOEROTISMS>>' happiness is to promote the,homoeroticism,homoerotisms,homoerotic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7425,n's most typical letter likes <<NENGAJYOU>> needs to made by hand-writing,Nengajyou,Nengajyou,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7427,d on the politic power in the <<REDICULOUS>> situation of many people is o,ridiculous,rediculous,ridiculous,credulous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7428,"y dangerous. On 2011,March 11 <<FUKUSHIMA>> disaster caused a lot of dama",Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7430,ar power. It is so danger for <<JANAN>> to use it. When an earthquake,Japan,Janan,Janna,Jana,Jinan,Japan,Jan,Jan an,Jan-an,Jana n,Nan,Ana,NA,NA,NA,NA,NA,NA
7431,uakes. We must not forget the <<FUKUSHIMA>> disaster. Japan should not de,Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7431,"I don't agree with <<SINZO>> Abe's opinion , 'turn the nuc",Shinzo,Sinzo,Sinuous,Shinzo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7432,our opinion. I think Yuichiro <<MIURA>> is one of the greatest person,Miura,Miura,Mira,Maura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7432,ee with your opinion. I think <<YUICHIRO>> Miura is one of the greatest,Yuichiro,Yuichiro,Chiropody,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7433,other way.So I disagree with <<SHINZO>> Abe.,Shinzo,Shinzo,Shinto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7435,"ed as soon as possible,too. I <<CANNNOT>> believe why he did that thing",cannot,cannnot,cannot,cannon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7437,ect the environment by taking <<ECO>>-friendly measures because we,eco,eco,Eco,co,econ,ecol,echo,ecu,ego,emo,e co,NA,NA,NA,NA,NA,NA,NA
7437,"nuclear energy is , after the <<FUKUSHIMA>> disaster. The problem of the",Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7439,"ngerous. Like the accident in <<FUKUSHIMA>>, nuclear can expose a lot of",Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7440,"sima disaster happened, Japan <<CANNNOT>> secure electric power and man",cannot,cannnot,cannot,cannon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7440,"wer is very dangerous through <<FUKUSHIMA>> disaster, but nuclear power c",Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7440,"lear power and the victims by <<FUKUSHIMA>> disaster, we should not repea",Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7440,"ower's tragedy. In fact, when <<FUKUSIMA>> disaster happened, Japan cann",Fukushima,Fukusima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7441,its danger. But Japan haven't <<PRERPARE>> laws and systems for renewabl,prepare,prerpare,prepare,parterre,parer,prewar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7441,"lant under this situation, we <<WIL>> have trouble from lack of pow",will,wil,wile,wail,wilt,will,wild,wily,ail,win,nil,wit,til,oil,wig,mil,wiz,NA
7442,"r by using them, so we should <<PRERPARE>> laws and systems for renewabl",prepare,prerpare,prepare,parterre,parer,prewar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7442,"Reading your comment, I <<SIMPATHIZE>> with you about problems of nu",sympathize,simpathize,sympathize,empathize,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7444,"lve. To be sure, we can avoid <<EMITING>> a lot of carbon dioxide cheap",emitting,emiting,emoting,emitting,smiting,editing,tempting,tingeing,timing,NA,NA,NA,NA,NA,NA,NA,NA,NA
7446,s the nucleare power plant of <<FUKUSHIMA>> happens. We must think about,Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7446,t think about the risk of the <<NUCIEAR>> power generation more.,nuclear,nuciear,nuclear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7446,that the accident such as the <<NUCLEARE>> power plant of Fukushima happ,nuclear,nucleare,nucleate,nuclear,nuclear e,unclear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7451,"But,renewable energy is more <<ECO>>-friendly than nuclear power.",eco,eco,Eco,co,econ,ecol,echo,ecu,ego,emo,e co,NA,NA,NA,NA,NA,NA,NA
7451,"example,the big earthquake in <<FUKUSHIMA>> 2011 brought great damage to",Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7452,"ecause of Japan's weather and <<GEOGRPHY>>, not so much energy can gener",geography,geogrphy,geography,geographer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7452,We should use nuclear power. <<THRERE>> is one main reason that i fee,There,Threre,Three,There,Thresher,Threader,Thresh,Threat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7453,is dangerous.We learned from <<FUKUSHIMA>> disaster that nuclear reactor,Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7454,ind more safety and more earth-<<FRIENDY>> way.,friendly,friendy,friend,friendly,friends,friend y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7454,s and renewable energy is not <<PRATICAL>>. So government thinks serious,practical,pratical,piratical,practical,pragmatical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7454,"r is dangerous, thermal power <<REEASES>> lots of greenhouse gas and re",releases,reeases,releases,re eases,re-eases,greases,creases,freebases,release,NA,NA,NA,NA,NA,NA,NA,NA,NA
7459,The accident at <<FUKUSIMA>> nuclear power generation plan,Fukushima,Fukusima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7459,finite possibilities.Japanese <<GORVENMENT>> should aid research and devel,government,gorvenment,government,engorgement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7460,rything away from us like the <<FUKUSHIMA>> case. I think there is someth,Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7460,ontinue activating despite of <<KUMAMOTO>> earthquake. It would be too l,Kumamoto,Kumamoto,Minamoto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7461,"r Japan now, but Japan should <<DESTERILIZE>> renewable energies. Nuclear p",desterilize,desterilize,sterilizer,sterilize,destabilize,tenderizer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7461,"now the nuclear disaster like <<FUKUSHIMA>> or Chernobyl, they have littl",Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7461,with using renewables that is <<RELIBLE>> and high safety.,reliable,relible,reliable,eligible,libeler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7461,should push ahead with using <<RENEWABLES>> that is relible and high safe,renewable,renewables,renewable,renewable s,renewals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7463,"ioactivity, and we can expect <<INVENTONS>> which decrease CO2 or which b",inventions,inventons,inventions,inventors,invention,inventor,conventions,invents,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7464,perienced serious accident at <<FUKUSHIMA>> and has a high probability of,Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7464,ortunately there are a lot of <<VOLCANOS>> and Active faults that cause,volcanoes,volcanos,volcano,volcanoes,volcano's,volcano s,volcanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7467,"ts a lot of money, it is more <<ECO>>-friendly than nuclear energy.",eco,eco,Eco,co,econ,ecol,echo,ecu,ego,emo,e co,NA,NA,NA,NA,NA,NA,NA
7467,energy. We must do away with <<NUCLEARPOWERPLANTS>>!,nuclear power plants,nuclearpowerplants,interplanetary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7468,"is difficult ploblem in that <<BLANCE>> of economy,safe and ecology.",balance,blance,lance,balance,glance,blanch,b lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7468,on is clean energy but it has <<DENGER>> of radiation.Renewable energy,danger,denger,gender,denser,denier,danger,Zenger,derringer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7468,y good for environment but it <<DOSEN'T>> cover majority of electronic,doesn't,dosen't,doesn't,don't,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7468,"tronic power. I think we need <<NUCLER>> power now ,but we should redu",nuclear,nucler,nuclear,nuclei,nucleon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7468,"It is difficult <<PLOBLEM>> in that blance of economy,saf",problem,ploblem,problem,employable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7468,. Thermal power generation is <<POPLUAR>> in Japan but it is but for ec,popular,popluar,popular,poplar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7468,",but we should reduce thermal <<POWRE>> and promote to spread renewab",power,powre,power,pore,pow re,pow-re,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7469,.So I disagree prime minister <<SINZO>> Abe.we should protect our cou,Shinzo,Sinzo,Sinuous,Shinzo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7472,"After the <<FUKUSHIMA>> disaster, Japan's nuclear rea",Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7472,"ima disaster, Japan's nuclear <<REACTERS>> were shut down. Nuclear is ve",reactors,reacters,reactors,characters,respecters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7473,"s back on. However, after the <<FUKUSHIMA>> disaster in March 2011, Japan",Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7473,"rmal sources, solar energy or <<HYDROPOWER>>. On the other hand, there is",hydropower,hydropower,hydro power,hydro-power,hydrophone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7474,has to think and perform some <<COUNTERPLANS>> in order to solve this proble,counter-plans,counterplans,counter plans,counter-plans,counterpanes,counterpane,counterparts,counterblast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7474,"m. I suggest two <<COUNTERPLANS>> for this. At first, Japan has",counter-plans,counterplans,counter plans,counter-plans,counterpanes,counterpane,counterparts,counterblast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7477,I think so too. We cannot <<RERY>> on social security .And we ha,rely,rery,retry,rely,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7479,"issues of energy. Before the <<FUKUSHIMA>> Disaster, I believe the stabi",Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7489,"es who love each other choose <<MARRIGE>>, it is good, however the chil",marriage,marrige,marriage,marge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,very unsatisfactory.So at the <<BIGINNING>> we should disccus them seriou,beginning,biginning,beginning,bi ginning,bi-ginning,big inning,big-inning,binning,ginning,banning,inning,NA,NA,NA,NA,NA,NA,NA
7492,So at the biginning we should <<DISCCUS>> them seriously.,discus,disccus,discus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,"s depended on fossil fuels or <<NUCLER>> energy,but it is obvious that",nuclear,nucler,nuclear,nuclei,nucleon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7494,"Fukushima disaster predicted <<BLACKOUTSS>> did not happen, using a lot o",blackouts,blackoutss,blackouts,blackout's,blackouts s,blackout,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7494,n's economy. Indeed following <<FUKUSHIMA>> disaster predicted blackoutss,Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7494,hould use nuclear power until <<RESERCHERS>> find energy which is renewabl,researchers,reserchers,researchers,researcher,recherche,searcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7501,d needs financial support for <<ENABLEMENT>>.,enablement,enablement,ennoblement,enfeeblement,disablement,entanglement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,I am all for your opinion. <<WHTHER>> there is a perfect way to sav,Whether,Whther,Whether,Whither,Wither,Where,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7504,"I disagree with <<SINZO>> Abe's opinion. Of course, if",Shinzo,Sinzo,Sinuous,Shinzo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7506,nts to save many lives and to <<DEVELOPE>> new ways of generating electr,develop,develope,develop,developer,developed,develops,develop e,velocipede,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7506,d the news of the accident at <<HUKUSHIMA>>. I felt it like the nuclear b,Fukushima,Hukushima,Hiroshima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7507,id of unclear power since the <<FUKUSHIMA>> disaster. When I watched Fuku,Fukushima,Fukushima,Fukuyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7508,"say, they are disgussed with <<CRAMES>> by musllims and scared with t",crimes,crames,cranes,crams,creams,cremes,crimes,crates,cramps,crapes,frames,craves,crazes,cram es,cram-es,crammers,crammer,NA
7508,"dea, that is to say, they are <<DISGUSSED>> with crames by musllims and s",disgusted,disgussed,disguised,disgusted,discussed,disguise,dissed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7508,"ism. So, I think we shouldn't <<EXPELL>> all of muslim immigrations fr",expel,expell,expel,expels,exp ell,exp-ell,expel l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7508,th Trump's plan to ban muslim <<IMMIGRATIONS>>. But we couldn't look over th,immigrations,immigrations,immigration,immigration's,immigration s,migrations,transmigration,immigrates,emigration,NA,NA,NA,NA,NA,NA,NA,NA,NA
7508,"houldn't expell all of muslim <<IMMIGRATIONS>> from our country, and we shou",immigrations,immigrations,immigration,immigration's,immigration s,migrations,transmigration,immigrates,emigration,NA,NA,NA,NA,NA,NA,NA,NA,NA
7508,"ld accept <<IMMIGRATIONS>> partly. For example, the gove",immigrations,immigrations,immigration,immigration's,immigration s,migrations,transmigration,immigrates,emigration,NA,NA,NA,NA,NA,NA,NA,NA,NA
7508,rnment select <<IMMIGRATIONS>> by their skills.,immigrations,immigrations,immigration,immigration's,immigration s,migrations,transmigration,immigrates,emigration,NA,NA,NA,NA,NA,NA,NA,NA,NA
7508,eing with Trump's plan to ban <<MUSLIM>> immigrations. But we couldn't,Muslim,muslim,Muslim,muslin,mu slim,mu-slim,slim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7508,nk we shouldn't expell all of <<MUSLIM>> immigrations from our country,Muslim,muslim,Muslim,muslin,mu slim,mu-slim,slim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7508,are disgussed with crames by <<MUSLLIMS>> and scared with terrolism. So,Muslims,musllims,slims,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7508,"s by musllims and scared with <<TERROLISM>>. So, I think we shouldn't exp",terrorism,terrolism,terrorism,terrorist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7516,"I think ''When in <<ROMA>>,do as Romans do.' is a nice i",Rome,Roma,Rom,Roman,Rome,Rosa,Rama,Coma,Rom a,Roam,Aroma,Rota,Romp,Omar,NA,NA,NA,NA
7517,"rants are good and victims of <<ISIS'S>> attacks. However, there is a",ISIS's,ISIS's,I Sis's,Isis's,Sis's,Iris's,Ibis's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7524,"use smart phone and any other <<ERECRTONICS>>, so I forget some Kanji likes",electronics,erecrtonics,tectonics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7524,"nion, we should more promote '<<KANKEN>>' and reading books which has",Kanken,Kanken,Kan ken,Kan-ken,Kennan,Keenan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7524,"oks which has some Kanji and '<<KOTOWAZA>>', and more love it.",Kotowaza,Kotowaza,Stowaway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7526,I'm worry about EU which will <<DEVIDE>> or disperse.,divide,devide,decide,devise,divide,deride,device,evidence,evident,devoid,devil,NA,NA,NA,NA,NA,NA,NA
7526,"uch Greece financial crisis , <<ENGRAND>> elects whatever they withdraw",England,Engrand,England,Eng rand,Eng-rand,En grand,En-grand,Grandee,Endanger,Grand,Greenland,NA,NA,NA,NA,NA,NA,NA
7526,her opinion in that 'prizing <<ORGANNIZATIONS>> is difficult and can cause ma,organizations,organnizations,organizations,organization,canonizations,rationalizations,categorizations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7529,"ally wanted to die, as Matsui <<ICHIRO>> said in the article, he shoul",Ichiro,Ichiro,Chirico,Chichi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7529,I cannot understand why Kyozo <<ISOHI>> killed two people so that he,Isohi,Isohi,Sophism,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7529,ngry. I cannot understand why <<KYOZO>> Isohi killed two people so th,Kyozo,Kyozo,Kyoto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7529,"pect really wanted to die, as <<MATSUI>> Ichiro said in the article, h",Matsui,Matsui,Satsuma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7539,embering Kanji and preventing <<DEMAIN>>.,dementia,demain,remain,detain,domain,maiden,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
